program_name,source_file,category,course_name,course_ids,credits,note,year1_fall,year1_spring,year2_fall,year2_spring,year3_fall,year3_spring,year4_fall,year4_spring
電機工程學系(含課程流程表)【1140924修訂版】,電機工程學系(含課程流程表)【1140924修訂版】_table_2.csv,,智慧系統類別,[],3003.0,,3003.0,3.0,,,,,,
電機工程學系(含課程流程表)【1140924修訂版】,電機工程學系(含課程流程表)【1140924修訂版】_table_2.csv,,電波類別,[],3001.0,,3001.0,3.0,,,,,,
電機工程學系(含課程流程表)【1140924修訂版】,電機工程學系(含課程流程表)【1140924修訂版】_table_2.csv,,電通訊類別,[],3001.0,,3001.0,3.0,,,,,,
電機工程學系(含課程流程表)【1140924修訂版】,電機工程學系(含課程流程表)【1140924修訂版】_table_2.csv,,資通訊類別,[],3019.0,,3019.0,3.0,,,,,,
電機工程專長,電機工程專長_table_1.csv,資訊電機學院 通訊工程學系 (114 學年度入學新生適用),國文,[],5.0,共 同 必 修,,,,5.0,,,,
電機工程專長,電機工程專長_table_1.csv,資訊電機學院 通訊工程學系 (114 學年度入學新生適用),外文,[],3.0,,,,,3.0,3.0,,,
電機工程專長,電機工程專長_table_1.csv,資訊電機學院 通訊工程學系 (114 學年度入學新生適用),體育課程,[],0.0,,,,,0.0,0.0,0.0,0.0,0.0
電機工程專長,電機工程專長_table_1.csv,資訊電機學院 通訊工程學系 (114 學年度入學新生適用),服務學習課程,[],0.0,,,,,0.0,0.0,,,
電機工程專長,電機工程專長_table_1.csv,資訊電機學院 通訊工程學系 (114 學年度入學新生適用),通識課程(含核心必修、選修科目),[],14.0,,,,,14.0,,,,
電機工程專長,電機工程專長_table_1.csv,資訊電機學院 通訊工程學系 (114 學年度入學新生適用),微積分,"['MA1003', 'MA1004']",3.0,系 訂 必 修,,,,3.0,3.0,,,
電機工程專長,電機工程專長_table_1.csv,資訊電機學院 通訊工程學系 (114 學年度入學新生適用),普通物理,"['APH1031', 'PH1032']",3.0,,,,,3.0,3.0,,,
電機工程專長,電機工程專長_table_1.csv,資訊電機學院 通訊工程學系 (114 學年度入學新生適用),普物實驗,"['PH1003', 'PH1004']",1.0,,,,,1.0,1.0,,,
電機工程專長,電機工程專長_table_1.csv,資訊電機學院 通訊工程學系 (114 學年度入學新生適用),計算機概論 I,['CO1001'],3.0,,,,,3.0,,,,
電機工程專長,電機工程專長_table_1.csv,資訊電機學院 通訊工程學系 (114 學年度入學新生適用),計概實習,['CO1005'],1.0,,,,,1.0,,,,
電機工程專長,電機工程專長_table_1.csv,資訊電機學院 通訊工程學系 (114 學年度入學新生適用),數位系統導論,['CO1002'],3.0,,,,,3.0,,,,
電機工程專長,電機工程專長_table_1.csv,資訊電機學院 通訊工程學系 (114 學年度入學新生適用),數位邏輯實驗,['CO1006'],,,,,,,1.0,,,
電機工程專長,電機工程專長_table_1.csv,資訊電機學院 通訊工程學系 (114 學年度入學新生適用),工程數學-線性代數,['CO1007'],3.0,,,,,3.0,,,,
電機工程專長,電機工程專長_table_1.csv,資訊電機學院 通訊工程學系 (114 學年度入學新生適用),電路學 I,['CO2001'],,,,,,,3.0,,,
電機工程專長,電機工程專長_table_1.csv,資訊電機學院 通訊工程學系 (114 學年度入學新生適用),電子學 I,['CO2005'],,,,,,,,3.0,,
電機工程專長,電機工程專長_table_1.csv,資訊電機學院 通訊工程學系 (114 學年度入學新生適用),工程數學-微分方程,['CO2011'],,,,,,,3.0,,,
電機工程專長,電機工程專長_table_1.csv,資訊電機學院 通訊工程學系 (114 學年度入學新生適用),工程數學-複變函數,['CO2013'],,,,,,,,3.0,,
電機工程專長,電機工程專長_table_1.csv,資訊電機學院 通訊工程學系 (114 學年度入學新生適用),電子電路實驗,['CO2010'],,,,,,,,,1.0,
電機工程專長,電機工程專長_table_1.csv,資訊電機學院 通訊工程學系 (114 學年度入學新生適用),機率,['CO3003'],,,,,,,,,3.0,
電機工程專長,電機工程專長_table_1.csv,資訊電機學院 通訊工程學系 (114 學年度入學新生適用),訊號與系統,['CO3004'],,,,,,,,,3.0,
電機工程專長,電機工程專長_table_1.csv,資訊電機學院 通訊工程學系 (114 學年度入學新生適用),通訊實驗 I/II,"['CO3001', 'CO3002']",,,,,,,,,,1.0
電機工程專長,電機工程專長_table_1.csv,資訊電機學院 通訊工程學系 (114 學年度入學新生適用),通訊原理 I/II,"['CO3007', 'CO3008']",,,,,,,,,,3.0
電機工程專長,電機工程專長_table_1.csv,資訊電機學院 通訊工程學系 (114 學年度入學新生適用),專題實作 I,['CO3025'],,,,,,,,,,3.0
電機工程專長,電機工程專長_table_1.csv,資訊電機學院 通訊工程學系 (114 學年度入學新生適用),專題實作 II,['CO3026'],,,,,,,,,,
電機工程專長,電機工程專長_table_1.csv,資訊電機學院 通訊工程學系 (114 學年度入學新生適用),專 長 課 程,[],2006.0,,,2006.0,,,,,3.0,
電機工程專長,電機工程專長_table_2.csv,備 註,一 、共同必修 1.共同科目表修習及其他畢業條件，請見應修科目表注意事項。 2.本系新生外文課程，可修大一英文工程課群 6 學分或英文系之其他英文課程。 3.選修「進修英文」取得之學分，不列入本系之畢業學分總數。 4.通識核心必修四大領域中至少須修習一個領域。 二、系訂必修 1.最低畢業學分為132學分。 2.專長課程分為A組(電通訊組)、B組(資通訊組)二組，畢業前須修畢任一組訂必修 15學分(包 含三門必修及任二門多選二課程)，超修之專長課程學分可認列為選修學分。 3.由電機、通訊課程流程中具有「＊」記號課程，選修 12學分，且須至少跨二類別之課程。 4.由電機、通訊課程流程中具有「△」記號實驗課程，選修 9學分，且須跨電通訊與資通訊兩組 類別之實驗課程。 5.依據「中央大學資電學院各系等同課程對照表」，等同課程科目重複修讀者，不列入畢業學分 數。 三、雙主修規定 1.依本校「學生修讀雙主修辦法」辦理。 2.除依本校雙主修辦法之規定辦理外，並應修滿上述二之第 2、5項規定，且至少由電機、通訊 課程流程中具有「*」記號課程選修 6學分，以及自 A、B二組中所選專長分組之實驗課程至少選 修 3學分，始可取得雙主修畢業資格。 3.非本系所開課程而取得之雙主修學分，由本系課程委員會審查通過後採認。 四、提前畢業標準 學業總平均成績名次在本系該年級學生數前 20%以內，或學業總平均成績在 85分以上，其他注 意事項請參照本校學則之畢業條件相關規定；如有特殊情形者，須提送具體事由經本系課程委 員會議審核認定。,[],,備 註,,,,,,,,
